25000,7.282409667968750000, 5.996337890625000000,  , 1.046081542968750000, 35, 1212.42 
25000,6.949768066406250000, 5.749084472656250000,  , 0.948242187500000000, 0, 1147.92 
25000,7.546936035156250000, 6.235534667968750000,  , 1.068908691406250000, 0, 1216.14 
25000,7.917053222656250000, 6.538391113281250000,  , 1.108703613281250000, 0, 1256.89 
25000,7.122497558593750000, 5.829772949218750000,  , 1.034667968750000000, 0, 1211 
25000,7.113586425781250000, 5.881286621093750000,  , 0.997131347656250000, 0, 1132.92 
25000,7.271850585937500000, 6.041442871093750000,  , 0.996215820312500000, 0, 1118.87 
25000,8.056945800781250000, 6.648864746093750000,  , 1.144531250000000000, 0, 1269.33 
25000,6.958435058593750000, 5.760009765625000000,  , 0.969787597656250000, 0, 1094.9 
25000,7.110473632812500000, 5.907348632812500000,  , 0.964294433593750000, 0, 1080.87 
25000,6.800048828125000000, 5.565734863281250000,  , 0.997680664062500000, 0, 1173.19 
25000,7.474121093750000000, 6.125671386718750000,  , 1.083801269531250000, 0, 1271.57 
25000,7.203063964843750000, 5.978576660156250000,  , 0.974975585937500000, 0, 1144.09 
25000,7.100341796875000000, 5.850769042968750000,  , 0.979980468750000000, 0, 1189.77 
25000,7.497619628906250000, 6.199890136718750000,  , 1.046081542968750000, 0, 1190.27 
25000,8.062255859375000000, 6.695007324218750000,  , 1.104980468750000000, 0, 1267.17 
25000,7.677795410156250000, 6.341247558593750000,  , 1.062561035156250000, 0, 1243.21 
25000,8.074035644531250000, 6.641906738281250000,  , 1.151489257812500000, 0, 1322.37 
25000,7.232971191406250000, 5.921752929687500000,  , 1.033996582031250000, 0, 1225.15 
25000,8.390258789062500000, 6.857543945312500000,  , 1.208312988281250000, 0, 1450.46 
25000,7.020874023437500000, 5.831115722656250000,  , 0.946166992187500000, 0, 1090.21 
25000,7.173645019531250000, 5.937011718750000000,  , 0.999267578125000000, 0, 1110.37 
25000,8.024902343750000000, 6.571655273437500000,  , 1.155395507812500000, 0, 1323.84 
25000,7.272460937500000000, 5.985168457031250000,  , 1.003234863281250000, 0, 1230.79 
25000,7.637207031250000000, 6.292846679687500000,  , 1.066162109375000000, 0, 1279.37 
25000,8.000061035156250000, 6.568847656250000000,  , 1.129272460937500000, 0, 1334.82 
25000,7.495239257812500000, 6.149230957031250000,  , 1.088378906250000000, 0, 1239.29 
25000,7.490661621093750000, 6.049377441406250000,  , 1.139465332031250000, 0, 1357.97 
25000,6.874755859375000000, 5.582946777343750000,  , 1.000793457031250000, 0, 1224.11 
25000,6.911193847656250000, 5.605285644531250000,  , 1.020690917968750000, 0, 1238.7 
25000,6.952575683593750000, 5.662963867187500000,  , 1.029235839843750000, 0, 1182.15 
25000,6.838623046875000000, 5.605957031250000000,  , 0.975891113281250000, 0, 1137.31 
25000,7.164245605468750000, 5.920288085937500000,  , 0.994628906250000000, 0, 1147.18 
25000,7.430725097656250000, 6.075683593750000000,  , 1.072937011718750000, 0, 1262.66 
25000,7.007629394531250000, 5.800170898437500000,  , 0.934631347656250000, 0, 1136.64 
25000,8.371765136718750000, 6.832519531250000000,  , 1.228454589843750000, 0, 1391.26 
25000,7.241333007812500000, 5.994506835937500000,  , 0.983459472656250000, 0, 1137.6 
25000,7.196044921875000000, 5.955566406250000000,  , 0.983093261718750000, 0, 1150.48 
25000,7.315063476562500000, 6.021362304687500000,  , 1.017761230468750000, 0, 1214.88 
25000,7.837402343750000000, 6.464538574218750000,  , 1.103332519531250000, 0, 1260.68 
25000,6.783935546875000000, 5.542297363281250000,  , 0.962402343750000000, 0, 1160.6 
25000,7.739074707031250000, 6.367736816406250000,  , 1.102355957031250000, 0, 1257.35 
25000,6.968139648437500000, 5.713378906250000000,  , 0.993103027343750000, 0, 1170.33 
25000,7.734313964843750000, 6.369628906250000000,  , 1.090576171875000000, 0, 1260.77 
25000,7.436279296875000000, 6.124633789062500000,  , 1.047363281250000000, 0, 1203.39 
25000,7.298767089843750000, 6.077453613281250000,  , 0.979797363281250000, 0, 1065.76 
25000,7.301330566406250000, 6.038391113281250000,  , 1.006591796875000000, 0, 1132.77 
25000,7.422241210937500000, 6.078186035156250000,  , 1.082824707031250000, 0, 1232.54 
25000,8.354553222656250000, 6.855407714843750000,  , 1.211853027343750000, 0, 1386.7 
25000,8.085815429687500000, 6.643432617187500000,  , 1.146179199218750000, 0, 1277.11 
25000,6.773864746093750000, 5.597167968750000000,  , 0.932128906250000000, 0, 1076.82 
25000,6.988708496093750000, 5.764648437500000000,  , 0.956909179687500000, 0, 1128.13 
25000,7.912719726562500000, 6.496459960937500000,  , 1.136474609375000000, 0, 1316.4 
25000,6.861083984375000000, 5.618225097656250000,  , 0.958679199218750000, 0, 1212.7 
25000,6.854064941406250000, 5.608703613281250000,  , 0.982666015625000000, 0, 1136.81 
25000,7.240722656250000000, 5.991455078125000000,  , 0.987060546875000000, 0, 1137.01 
25000,8.530883789062500000, 7.010070800781250000,  , 1.220275878906250000, 0, 1392.8 
25000,7.099365234375000000, 5.839538574218750000,  , 0.965637207031250000, 0, 1169.73 
25000,7.100280761718750000, 5.801879882812500000,  , 0.994995117187500000, 0, 1257.24 
25000,7.671508789062500000, 6.244567871093750000,  , 1.114074707031250000, 0, 1328.79 
25000,7.050476074218750000, 5.616027832031250000,  , 1.109313964843750000, 0, 1405.07 
25000,7.052734375000000000, 5.750976562500000000,  , 1.028930664062500000, 0, 1203.88 
25000,6.827941894531250000, 5.589111328125000000,  , 0.984680175781250000, 0, 1135.04 
25000,7.319946289062500000, 6.080505371093750000,  , 0.960449218750000000, 0, 1160.25 
25000,7.616699218750000000, 6.329406738281250000,  , 1.049255371093750000, 0, 1119.73 
25000,7.308166503906250000, 5.984802246093750000,  , 1.047546386718750000, 0, 1221.12 
25000,7.822265625000000000, 6.436767578125000000,  , 1.120971679687500000, 0, 1279.89 
25000,7.169433593750000000, 5.897094726562500000,  , 0.975097656250000000, 0, 1175.77 
25000,7.041381835937500000, 5.777221679687500000,  , 1.009216308593750000, 0, 1151.44 
25000,6.970031738281250000, 5.686523437500000000,  , 1.006469726562500000, 0, 1200.19 
25000,8.089721679687500000, 6.708862304687500000,  , 1.125671386718750000, 0, 1214.58 
25000,8.292236328125000000, 6.829833984375000000,  , 1.177978515625000000, 0, 1322.88 
25000,8.645202636718750000, 7.123474121093750000,  , 1.225830078125000000, 0, 1352.21 
25000,7.998107910156250000, 6.635620117187500000,  , 1.088134765625000000, 0, 1231.61 
25000,8.516235351562500000, 7.031738281250000000,  , 1.208740234375000000, 0, 1340.27 
25000,7.096923828125000000, 5.849731445312500000,  , 0.977294921875000000, 0, 1144.08 
25000,7.544494628906250000, 6.224853515625000000,  , 1.055541992187500000, 0, 1193.8 
25000,7.092651367187500000, 5.850646972656250000,  , 0.965637207031250000, 0, 1145.37 
25000,7.292419433593750000, 6.021240234375000000,  , 0.989074707031250000, 0, 1190.22 
25000,7.562072753906250000, 6.274291992187500000,  , 1.037109375000000000, 0, 1140.86 
25000,7.511352539062500000, 6.158935546875000000,  , 1.054504394531250000, 0, 1258.83 
25000,8.049011230468750000, 6.650756835937500000,  , 1.098999023437500000, 0, 1304.14 
25000,7.639343261718750000, 6.296081542968750000,  , 1.066711425781250000, 0, 1199.04 
25000,8.552429199218750000, 7.025512695312500000,  , 1.229003906250000000, 0, 1377.92 
25000,7.906433105468750000, 6.510986328125000000,  , 1.116210937500000000, 0, 1284.6 
25000,7.834411621093750000, 6.493164062500000000,  , 1.063110351562500000, 0, 1227.47 
25000,7.100524902343750000, 5.847045898437500000,  , 0.996704101562500000, 0, 1110.47 
25000,7.224914550781250000, 5.970886230468750000,  , 0.991760253906250000, 0, 1149.01 
25000,7.427429199218750000, 6.165405273437500000,  , 0.996337890625000000, 0, 1142.95 
25000,7.318908691406250000, 6.009704589843750000,  , 1.052307128906250000, 0, 1182.97 
25000,7.584777832031250000, 6.231628417968750000,  , 1.053833007812500000, 0, 1274.3 
25000,8.280090332031250000, 6.818420410156250000,  , 1.156799316406250000, 0, 1358.94 
25000,7.206970214843750000, 5.977905273437500000,  , 0.978515625000000000, 0, 1089.07 
25000,7.433471679687500000, 6.185180664062500000,  , 0.981445312500000000, 0, 1142.71 
25000,7.989501953125000000, 6.574951171875000000,  , 1.116027832031250000, 0, 1330.37 
25000,7.999389648437500000, 6.621459960937500000,  , 1.086181640625000000, 0, 1281.25 
25000,8.380004882812500000, 6.892700195312500000,  , 1.173645019531250000, 0, 1333.19 
25000,7.060546875000000000, 5.787780761718750000,  , 0.999267578125000000, 0, 1191.89 
25000,6.858154296875000000, 5.595520019531250000,  , 0.981079101562500000, 0, 1218.99 
25000,7.667358398437500000, 6.309570312500000000,  , 1.085998535156250000, 0, 1246.26 
25000,8.196777343750000000, 6.734619140625000000,  , 1.162597656250000000, 0, 1338.87 
25000,7.610473632812500000, 6.308959960937500000,  , 1.029724121093750000, 0, 1177.51 
25000,7.772888183593750000, 6.450256347656250000,  , 1.066223144531250000, 0, 1165.79 
25000,7.404907226562500000, 6.147216796875000000,  , 1.002258300781250000, 0, 1125.82 
25000,7.285949707031250000, 6.026428222656250000,  , 0.970153808593750000, 0, 1181.38 
25000,6.998046875000000000, 5.744018554687500000,  , 0.962707519531250000, 0, 1169.2 
25000,8.831970214843750000, 7.263549804687500000,  , 1.242187500000000000, 0, 1432.54 
