JavaSort1 ; 7.660034179687500000, 6.608154296875000000,  ,  ,  795.172 
JavaSort1 ; 7.670715332031250000, 6.634582519531250000,  ,  ,  720.538 
JavaSort1 ; 7.966247558593750000, 6.878295898437500000,  ,  ,  761.282 
JavaSort1 ; 7.895324707031250000, 6.860839843750000000,  ,  ,  731.524 
JavaSort1 ; 8.044799804687500000, 7.001525878906250000,  ,  ,  773.675 
JavaSort1 ; 7.984252929687500000, 7.018310546875000000,  ,  ,  732.288 
JavaSort1 ; 8.092285156250000000, 7.056640625000000000,  ,  ,  737.304 
JavaSort1 ; 7.907409667968750000, 6.941040039062500000,  ,  ,  733.36 
JavaSort1 ; 7.816589355468750000, 6.850341796875000000,  ,  ,  717.011 
JavaSort1 ; 8.086242675781250000, 7.004028320312500000,  ,  ,  740.916 
JavaSort1 ; 8.028808593750000000, 7.046142578125000000,  ,  ,  729.47 
JavaSort1 ; 8.088256835937500000, 7.071350097656250000,  ,  ,  740.511 
JavaSort1 ; 8.250976562500000000, 7.169921875000000000,  ,  ,  760.037 
JavaSort1 ; 8.119384765625000000, 7.130615234375000000,  ,  ,  759.779 
JavaSort1 ; 7.963989257812500000, 6.950195312500000000,  ,  ,  751.976 
JavaSort1 ; 7.941223144531250000, 6.875122070312500000,  ,  ,  858.334 
JavaSort1 ; 8.035400390625000000, 7.052551269531250000,  ,  ,  715.048 
JavaSort1 ; 8.229003906250000000, 7.218200683593750000,  ,  ,  749.694 
JavaSort1 ; 8.317626953125000000, 7.320556640625000000,  ,  ,  759.959 
JavaSort1 ; 8.277282714843750000, 7.203613281250000000,  ,  ,  773.958 
JavaSort1 ; 7.982727050781250000, 6.998413085937500000,  ,  ,  733.081 
JavaSort1 ; 8.117309570312500000, 7.120117187500000000,  ,  ,  767.998 
JavaSort1 ; 7.965698242187500000, 6.983520507812500000,  ,  ,  728.748 
JavaSort1 ; 8.279113769531250000, 7.286010742187500000,  ,  ,  738.407 
JavaSort1 ; 8.355590820312500000, 7.290161132812500000,  ,  ,  794.67 
JavaSort1 ; 8.227661132812500000, 7.247985839843750000,  ,  ,  738.154 
JavaSort1 ; 8.405395507812500000, 7.379760742187500000,  ,  ,  781.794 
JavaSort1 ; 8.051940917968750000, 7.001586914062500000,  ,  ,  739.834 
JavaSort1 ; 7.820007324218750000, 6.718078613281250000,  ,  ,  807.104 
JavaSort1 ; 8.154785156250000000, 7.158020019531250000,  ,  ,  741.947 
JavaSort1 ; 8.173461914062500000, 7.141906738281250000,  ,  ,  782.38 
JavaSort1 ; 8.297851562500000000, 7.300903320312500000,  ,  ,  741.04 
JavaSort1 ; 8.331054687500000000, 7.272949218750000000,  ,  ,  757.175 
JavaSort1 ; 8.258117675781250000, 7.182983398437500000,  ,  ,  768.866 
JavaSort1 ; 7.944702148437500000, 6.955078125000000000,  ,  ,  741.567 
JavaSort1 ; 8.385864257812500000, 7.354125976562500000,  ,  ,  761.648 
JavaSort1 ; 8.114440917968750000, 7.135620117187500000,  ,  ,  752.643 
JavaSort1 ; 8.117736816406250000, 7.110900878906250000,  ,  ,  734.568 
JavaSort1 ; 8.092895507812500000, 7.073974609375000000,  ,  ,  755.169 
JavaSort1 ; 8.381164550781250000, 7.364257812500000000,  ,  ,  772.752 
JavaSort1 ; 8.119995117187500000, 7.063598632812500000,  ,  ,  741.61 
JavaSort1 ; 8.466857910156250000, 7.268432617187500000,  ,  ,  857.097 
JavaSort1 ; 8.449584960937500000, 7.393981933593750000,  ,  ,  772.781 
JavaSort1 ; 8.458618164062500000, 7.344909667968750000,  ,  ,  773.229 
JavaSort1 ; 8.367065429687500000, 7.363952636718750000,  ,  ,  758.086 
JavaSort1 ; 8.207946777343750000, 7.162658691406250000,  ,  ,  760.17 
JavaSort1 ; 8.299499511718750000, 7.196655273437500000,  ,  ,  739.098 
JavaSort1 ; 8.468200683593750000, 7.375061035156250000,  ,  ,  741.2 
JavaSort1 ; 8.549255371093750000, 7.390380859375000000,  ,  ,  752.611 
JavaSort1 ; 8.486145019531250000, 7.279907226562500000,  ,  ,  791.489 
JavaSort2 ; 8.502868652343750000, 7.404968261718750000,  ,  ,  746.757 
JavaSort2 ; 8.411926269531250000, 7.328796386718750000,  ,  ,  777.132 
JavaSort2 ; 8.289550781250000000, 7.222351074218750000,  ,  ,  759.368 
JavaSort2 ; 8.205749511718750000, 7.103881835937500000,  ,  ,  727.414 
JavaSort2 ; 8.505004882812500000, 7.322570800781250000,  ,  ,  752.553 
JavaSort2 ; 8.652221679687500000, 7.444702148437500000,  ,  ,  795.061 
JavaSort2 ; 8.303222656250000000, 7.156860351562500000,  ,  ,  753.023 
JavaSort2 ; 8.586242675781250000, 7.479187011718750000,  ,  ,  772.625 
JavaSort2 ; 8.337829589843750000, 7.170104980468750000,  ,  ,  831.79 
JavaSort2 ; 8.300170898437500000, 7.226745605468750000,  ,  ,  728.293 
JavaSort2 ; 8.218688964843750000, 7.189758300781250000,  ,  ,  716.822 
JavaSort2 ; 8.515258789062500000, 7.384094238281250000,  ,  ,  735.639 
JavaSort2 ; 8.657531738281250000, 7.535522460937500000,  ,  ,  760.568 
JavaSort2 ; 8.597290039062500000, 7.514648437500000000,  ,  ,  755.453 
